order_id,product_id,add_to_cart_order,reordered
1957221,7628,1,0
3275738,18523,2,1
2386179,18370,18,1
2974299,2091,2,1
755986,48785,13,1
802665,27925,18,0
2875637,13535,28,1
1634987,19057,4,1
3051513,27966,11,1
2475597,26209,4,0
679190,25513,2,0
2231443,13176,2,1
2028829,37067,2,1
1762745,26076,19,1
3142996,42075,9,0
443897,13176,1,1
1344970,20955,1,0
900221,28785,15,0
3026933,14095,11,1
1906119,25952,11,1
2299969,1993,1,1
959133,23622,5,1
1782445,16518,6,0
1752507,35108,14,1
1877459,12950,6,1
2590609,33041,21,1
2522951,24727,6,0
1899907,3265,2,0
1190959,21137,4,0
734852,37766,3,1
1033576,15872,7,1
934257,21137,7,1
417243,44359,19,1
1853406,18838,3,0
1026280,38293,1,1
2909349,23233,6,1
3092648,32857,4,1
1709280,2846,14,1
1381457,27966,3,1
2806084,35951,8,1
2768561,36213,1,0
1252385,24852,4,1
118556,22026,9,1
2482991,4957,29,1
3041017,14499,2,0
2385120,30279,9,0
3292321,27179,2,0
68219,8174,5,1
1426581,41950,7,1
2520806,3599,5,1
1586747,23537,4,0
1605804,26497,17,0
106526,4920,7,1
972570,23219,20,1
2423053,49235,2,1
729181,40709,4,1
2201256,28204,22,0
2708622,35221,7,1
3348267,41220,6,1
2455068,8424,1,1
1532918,24964,13,1
868045,432,8,1
2817664,15293,4,1
2475688,13259,6,0
1132855,37646,13,1
732935,8188,2,0
909697,3896,15,0
1647032,43768,7,0
2677210,16797,27,1
2631268,22935,18,0
3419375,10654,10,0
496210,4671,6,1
3366694,11113,8,0
834126,38440,3,0
2609959,40396,3,1
1616313,27086,1,1
1563352,43908,13,1
272818,16797,9,0
1799465,20076,2,1
866335,17902,1,1
1042159,30191,16,1
2225314,10673,14,1
2771218,46979,12,0
3307166,33731,23,1
1546802,39275,6,1
2110779,24852,7,1
413149,47209,3,1
2371442,15290,21,1
1816936,40646,17,1
1064520,29870,9,0
2712902,2067,5,0
1442675,47209,3,1
1149566,13829,3,1
1773857,13077,5,0
2006046,30989,3,1
2379769,43821,9,0
2383535,25706,2,0
1556667,40332,1,0
3049237,24830,19,0
75364,32465,4,1
3310273,9225,3,1
1180577,210,19,1
1581960,5450,5,1
2740705,24276,24,1
3246969,28755,3,0
3176670,41387,5,1
2714979,23915,1,1
1721202,36522,22,1
2611167,7704,1,0
3165837,37096,15,0
2117217,43967,5,1
365807,21903,2,0
1775872,39275,10,1
1974161,32265,20,1
1197264,14999,18,1
1462683,41844,6,1
3390562,27726,1,1
3382015,4920,3,1
1601993,19221,4,0
2677767,27363,11,0
765341,15134,1,0
1932859,49027,2,0
1135111,47209,8,1
2306751,34530,27,0
12032,2480,16,1
2741742,47766,2,0
3165969,13176,3,1
814597,33000,1,1
2554108,34217,5,1
235648,26604,5,0
2045084,24184,12,0
1192833,3090,15,1
2826158,26223,3,0
2729356,3479,12,1
2446633,21513,13,0
860650,14163,3,0
915693,28983,4,0
2058713,43886,14,1
3375544,4149,4,0
1806832,32141,7,0
745905,26971,9,1
110811,2855,3,1
2743974,22328,10,0
3350950,35842,4,1
1038249,29668,10,0
977639,12385,16,0
1457940,5438,2,1
259018,35181,3,1
264579,4920,5,1
3041070,11009,7,1
1101957,27845,1,1
1198837,22892,15,0
75655,34969,13,1
757591,6734,3,0
2904927,22849,7,0
2157002,39040,7,0
802421,32596,8,1
1022964,42461,26,0
3217555,27845,17,1
2572932,45566,3,0
2196757,47766,3,1
1218979,5690,15,1
3392896,2371,13,1
1293855,18288,2,0
957446,1940,7,1
1407513,11520,7,1
2612489,25931,4,1
1485065,7963,1,1
2367594,24838,9,1
2653788,8518,16,0
3370979,17948,10,0
2523482,49235,5,1
3072739,22624,8,0
1241405,34448,15,1
3002098,31506,6,0
2397084,5450,7,0
2499035,24964,4,1
2996079,46667,8,1
2583621,32347,4,0
3225344,22282,17,1
2208062,18689,2,0
2637572,17594,6,0
2991362,22035,9,1
2298829,47626,17,1
1840199,23236,4,1
3128588,45007,9,1
2702596,45673,7,1
2027779,44632,5,1
373645,33036,1,0
1181350,40396,1,1
2062700,7260,21,1
2333841,39275,3,1
3354376,23579,12,1
955138,25072,12,0
107779,15772,13,0
2573806,7503,3,1
1667854,43749,2,1
329776,11266,2,1
1259346,45013,4,0
2857433,19584,5,1
3419091,9124,4,1
591493,31371,6,0
1327391,10527,9,1
832991,20930,9,1
3351860,26209,2,1
2545817,21137,12,1
2154590,25837,7,1
120080,47144,8,1
2917874,141,1,1
2715548,25931,3,1
2682605,28638,9,0
3330806,45594,4,0
3251301,44843,3,0
745017,31927,20,0
202141,9781,1,1
1947470,42768,4,1
2845493,24890,1,1
709848,13829,7,1
179599,43122,13,1
432838,28204,14,0
5459,28993,15,0
91987,6631,1,1
1256112,5380,22,0
749214,14493,17,1
1473766,45013,7,0
796119,40709,25,1
2097462,47042,11,0
2703550,36695,17,1
375369,44683,20,1
2272028,47941,2,1
2559275,47626,3,0
1288534,17758,3,1
1241916,45007,12,0
2827468,42265,5,1
3315674,26165,4,0
1605307,13176,7,1
266021,651,6,0
1356187,27790,2,1
2766276,22035,4,1
556148,15504,1,0
348346,30604,16,0
3337473,33852,9,1
1204894,49325,2,0
2253479,23106,27,1
2714671,2380,24,0
715754,8174,3,1
544684,22490,7,1
2938196,26209,13,0
157510,19660,24,1
1824105,27966,20,0
1615640,19660,1,1
3306386,22395,1,0
737824,37687,32,1
746321,6948,8,1
2752275,38777,6,1
1630238,27811,5,1
3345438,31717,14,0
2097339,42384,14,1
417798,6655,7,0
2040575,21137,8,1
1571052,43875,4,1
3032764,29487,27,1
693768,47766,14,1
2855498,38444,1,1
737824,33636,27,1
2793357,42191,1,0
1058471,23418,1,0
2140125,39877,15,1
1603813,21137,1,0
2161314,31506,24,1
678096,47759,6,0
427983,42585,10,1
3022517,16283,14,1
1839418,28862,3,1
3007291,4497,15,0
2220952,44172,5,1
974076,11755,25,0
126080,1398,3,0
255114,1463,9,1
2719032,17872,14,1
1691760,10025,13,1
1961681,21317,2,1
2759546,27086,9,1
254415,45689,5,0
2422087,27966,8,0
1055548,18465,9,1
1773196,4461,5,0
1979109,44632,4,1
2527309,48745,6,1
798068,7325,8,1
238586,45007,7,1
276978,38739,4,1
495891,47117,5,1
2333215,38185,6,1
72653,325,5,1
3199985,8580,5,1
2447622,16953,16,0
108981,14567,2,1
858803,43951,4,0
3191327,25890,2,0
2685560,34448,10,1
1042292,46676,3,1
3205425,35124,5,1
808296,9743,9,0
449546,42524,1,0
2062114,49296,7,1
1302347,30011,5,0
752706,15057,15,0
3302868,5785,3,1
513953,18656,16,0
9322,40354,6,1
987457,17032,16,0
3342181,33768,15,1
2804932,30492,9,1
1839778,43643,15,1
2766877,3090,15,0
513812,39408,6,0
1574065,40571,16,1
2445916,2002,8,1
718184,48890,1,1
2313293,41570,3,0
1649180,30720,3,1
2072532,29935,5,0
2274831,33731,6,1
2229548,1244,11,1
1439392,45007,7,0
1565731,10521,3,1
1742627,40706,5,1
953176,31040,3,1
1108968,12909,26,1
2874716,35672,7,0
3411002,40706,6,0
943366,49265,9,0
128488,22238,13,1
1898105,20944,17,0
1333622,30489,3,1
3134419,23594,9,0
239974,10017,34,1
1654550,43352,7,1
982091,40706,1,1
1635047,25706,4,1
1506572,31422,1,1
1817739,47626,2,1
2549109,40348,4,1
1009534,45862,6,1
797669,32271,40,0
2991946,41950,26,1
204739,40396,1,1
905021,35669,1,1
1786319,48559,11,0
1909892,30850,9,1
587472,31506,24,0
1942583,29077,22,0
1219486,31915,3,1
160435,46979,3,1
2438245,39299,9,1
1081898,49235,4,1
2298146,27241,6,1
935834,12686,20,1
1952433,15078,7,1
2001948,21849,13,1
22167,46886,5,1
3053026,21195,2,0
3202815,42710,4,1
229841,38164,17,0
751989,45211,5,0
1102096,13712,3,0
3109784,810,24,0
1081318,30776,13,1
170633,14809,8,0
563075,8518,6,0
3120987,43692,9,0
215003,4920,7,0
1297588,47919,10,1
976971,22950,18,0
2788401,48171,16,0
2915287,44570,11,0
2544010,43961,12,1
741103,23909,4,1
3176725,820,7,0
3401463,16797,9,0
1154851,1194,1,0
3087033,24852,7,0
235772,46332,9,0
3393651,35951,10,1
2574884,22963,6,1
1608888,24120,4,0
1487748,32642,2,1
3173199,39549,8,0
296553,21903,13,1
2214036,47547,22,0
2344290,23341,3,0
2508870,42736,11,1
2257343,49,18,1
279041,5103,14,1
3418754,5326,18,0
3250371,11352,9,1
2494787,45224,12,0
2086567,5862,10,0
2525326,40229,1,1
3129899,16874,21,0
925517,34974,30,1
489368,9808,9,0
203730,26914,9,1
1805065,16759,8,1
700442,13176,24,0
1020737,17616,4,0
2169883,21150,4,1
2154016,20114,2,0
1045639,7492,5,1
2886468,43218,4,1
1138592,19691,5,1
1664654,18523,5,1
1615013,12872,10,0
3111997,46979,1,1
425592,48679,13,1
1086070,22178,1,0
1560402,31793,1,0
688792,7131,1,1
977510,36962,2,0
3164507,47209,2,1
431312,4889,8,1
299183,2825,3,1
2115169,42475,8,0
1358694,42342,4,1
1253482,27966,2,1
1392122,6410,1,1
1697285,4210,4,0
604146,36332,9,0
995136,6383,3,0
2606226,19488,3,1
3320975,35976,3,0
2782709,17704,11,1
2983332,31717,57,1
2940272,8021,20,1
462700,47209,16,1
1214384,44359,8,1
2196166,26940,10,1
2845055,28204,5,1
1662515,7751,7,1
2699502,5020,21,0
401573,14233,1,1
1395502,3651,18,0
3018219,8075,7,1
226192,41377,11,0
3171646,40396,38,0
2480660,23339,19,1
3393984,18479,12,0
1839582,48679,3,1
2618275,16759,2,1
1639037,8571,11,0
2440823,1896,12,1
2454963,30169,1,1
392069,43961,15,0
1182513,32749,2,1
2096912,46676,5,1
3095359,32134,17,1
2332236,27012,18,1
3032901,17699,18,1
1636884,18441,9,0
3252437,47652,2,1
463440,39216,18,0
2434052,49157,41,1
2775188,45016,10,0
985980,41950,9,1
755115,34004,2,0
200616,14437,6,0
1332676,42265,8,1
1685768,40706,9,1
1127541,35321,2,1
233661,13225,9,0
1862076,49201,18,0
3393988,20995,6,0
933578,21903,8,1
3292925,26006,5,1
2998316,22328,14,0
2942139,36640,6,0
3019032,10467,39,1
1518901,8518,2,1
3316909,39276,4,0
802083,31553,12,0
812491,48707,6,0
55582,3066,12,0
861046,13440,15,0
968066,47626,5,1
233665,16848,2,1
1774553,4367,2,0
2853248,24838,14,0
1231769,48745,7,1
589880,30406,21,0
3210857,43352,4,1
2570089,38293,15,1
794197,7644,12,1
593743,26209,7,1
248945,27839,4,1
2080744,49227,15,1
1971059,45099,6,1
2312161,30391,7,1
2890073,21524,12,1
1874582,22819,6,0
1910738,18127,1,0
794145,28465,15,1
3107082,8174,18,1
1595565,18281,21,0
2230042,47144,3,1
862058,24964,14,1
2961821,15359,7,1
510908,18359,13,0
2237512,47366,8,0
3279216,27744,8,1
2256095,22359,13,0
3168742,34350,3,0
3062050,30133,5,0
677856,20842,4,1
2759223,36028,3,0
2971803,41063,10,0
1376307,29165,8,0
1801051,47759,13,0
1278513,49089,1,0
3414697,1071,4,1
404688,10957,8,1
1695819,2086,4,1
2764746,21376,18,0
391579,26384,8,0
3016739,37646,9,1
1358236,23909,11,1
3178865,48679,5,1
1512218,47875,6,1
3159609,26369,5,0
3158935,43986,6,0
1187863,10246,15,0
1270356,38978,2,1
373796,13176,11,0
2843863,35269,3,0
1522652,5499,4,1
331980,24184,2,1
561690,4799,11,1
2717704,26800,4,0
1361864,5077,6,1
2614062,36498,10,0
737134,34024,5,1
1184868,24964,10,1
651419,26530,12,1
627454,22849,10,0
2146250,40386,3,1
2410440,2536,16,1
239511,6350,20,1
683213,46049,14,0
2676465,40723,8,1
2629052,47977,17,1
1513334,31231,14,1
1920377,21410,1,0
1044543,44765,9,1
1656678,6568,33,0
2412126,21137,3,1
