order_id,product_id,add_to_cart_order,reordered
2064786,30391,4,1
3054236,34635,1,0
1371067,32271,10,0
544693,248,24,0
3286581,35140,9,0
1596695,33754,2,1
3297768,46767,5,1
269538,7969,13,0
1916342,16759,7,0
1180187,26298,18,1
1057617,3527,1,1
1418191,32177,3,0
1089979,63,8,1
780584,8518,1,1
2457821,47626,6,1
635155,5484,17,0
2218575,12817,13,0
2793763,8518,9,1
556700,12341,1,0
1157514,9339,5,0
2481009,24035,8,0
1635059,27845,2,1
1230595,43584,2,0
580240,24964,1,1
2045322,49352,5,1
1806337,26047,9,1
1996969,44278,5,1
34029,8424,1,1
872126,25623,3,0
1688396,18027,15,0
637827,48825,2,0
3207879,24082,15,1
2993019,30043,6,0
2532022,15675,17,0
2336124,39475,18,1
2329447,6322,6,1
112273,19990,4,0
1663588,33956,27,1
3385255,38444,18,0
1568800,12312,8,0
684329,43961,8,0
2235412,19111,5,1
2590747,3020,5,1
782741,39877,3,0
42210,4920,1,1
1762163,49191,11,1
2861444,28204,2,1
1537777,32635,8,1
990771,29898,9,0
1999204,41950,36,0
319618,6366,2,1
462437,48287,2,0
2115916,48015,11,0
390644,21903,25,1
2389799,2493,13,1
1257368,43961,8,0
3034011,41125,11,0
1707005,28510,6,1
1630972,2604,4,0
987240,4881,3,0
2476417,29487,7,1
300245,43645,11,0
2342843,48679,8,1
1272687,45578,11,0
3267439,37,12,1
835409,49683,2,1
1079756,32338,4,0
2071407,8518,9,1
2104850,31553,3,1
1934595,47626,16,1
1727430,22035,5,1
2701509,31343,17,1
1946998,32265,16,0
480643,47229,13,0
1204309,39024,6,0
2196463,38051,29,0
690399,33886,33,1
1919935,26624,20,1
2539515,16759,3,0
1539698,42495,6,1
2540567,2113,3,1
2449235,48094,10,0
3157748,8952,20,1
333229,2996,3,0
1091818,25407,4,1
2981753,37825,31,0
2194258,32299,20,1
38225,14678,9,0
3288908,21137,6,1
2027043,44948,17,1
1334939,8590,16,0
2677911,7485,19,1
3392186,29926,10,1
1161567,40025,6,1
413360,16714,4,0
2626840,26706,6,1
2315978,47006,18,1
1566792,4302,27,1
3086475,26209,5,0
495218,1980,5,0
1507708,37067,1,0
2672814,40396,7,1
1115913,21137,1,1
1670603,32277,17,0
3122489,31553,6,1
1996119,4160,7,0
2779262,928,15,0
443933,35887,16,1
3241122,27336,6,1
1217073,19660,3,1
2696026,9127,10,0
524693,38312,4,1
967737,28133,17,0
1767097,43154,1,1
466831,2314,7,0
1245861,40634,20,0
2980199,8518,7,1
3332441,45007,10,1
2095385,15780,3,0
3200823,30340,16,1
278199,19478,13,1
616105,16185,9,0
2509168,12140,2,1
1535785,14704,14,1
2322801,21290,12,1
308956,33741,1,0
1495408,28842,5,1
2713918,21616,9,1
210305,3481,17,0
350099,35649,6,1
2607664,19155,5,0
746947,39884,1,0
3357003,287,7,0
1380942,1559,7,1
2719375,4799,6,0
2742434,45007,19,0
520711,16309,14,1
1478090,23622,6,0
71565,31343,5,0
122499,29675,8,0
658251,47042,2,1
1341510,35234,6,0
348093,40063,8,1
1399036,17874,19,1
2727584,4462,12,0
1974079,45622,10,0
30268,7751,11,0
1874338,26209,9,1
778148,38997,2,0
1650709,37763,14,1
1183870,34126,2,1
345723,48697,2,1
1200546,26209,8,0
476869,24852,4,1
3031845,30600,5,0
668049,17747,17,0
1152894,25546,28,0
1661890,23044,17,0
1482625,16823,3,1
1131650,39040,5,1
1484549,33000,5,0
206304,2954,5,0
1522631,11408,2,0
3200867,3221,7,1
387393,10957,7,1
1172018,18023,2,1
3417303,4942,3,0
3357259,1409,4,1
130920,37709,36,1
761907,5491,8,1
3384963,10880,3,1
2682845,4920,3,1
1020042,30754,10,1
2654719,47626,2,1
2191832,21903,12,0
1205316,38453,3,1
777453,22825,2,1
1516267,24407,10,1
2275441,47329,3,0
299137,41815,8,0
3129797,8670,5,0
2275182,8736,17,1
1530056,47107,2,1
2230086,35286,12,0
1638583,33731,6,1
1416461,34050,3,1
2918813,42404,12,1
3072080,47209,2,1
1434274,20754,8,0
2018912,36866,6,1
268861,38855,1,0
1970715,9444,21,0
404527,21333,6,0
190021,3896,8,1
1446836,11937,14,1
1416502,20580,30,1
74415,36002,2,0
1645087,46927,8,0
2660338,46175,3,0
670962,22474,10,0
511086,38426,12,1
668126,260,2,1
3294789,26209,3,1
2681027,26209,4,1
373404,21334,12,1
1193747,25043,18,0
806390,12409,13,1
3237574,39352,3,0
133473,27796,18,0
473706,24852,1,1
3325945,36691,1,1
1069077,34024,8,1
1734475,30391,7,0
37796,6193,40,0
3119865,46676,1,1
1117368,31562,1,1
1239649,48532,2,0
202489,30776,2,1
717778,8069,5,0
834215,4605,1,1
2687522,39993,2,0
2645278,11835,2,0
2323468,14147,3,1
37714,790,12,1
2438804,40310,2,0
2408931,12456,29,1
780301,8138,2,0
1148051,30776,33,1
2809099,7870,5,1
787638,13176,1,1
2820531,2846,3,0
2559793,26497,1,0
3209864,21137,3,1
1057826,18370,13,0
1667914,26940,21,0
3051253,8518,20,1
3381911,10831,20,1
727697,7449,10,1
1448535,27509,10,1
839103,10339,6,1
344644,20273,4,1
2523533,35068,2,0
1638341,26209,11,0
3217629,49054,1,1
1448984,23644,10,0
226876,23765,16,1
21961,41780,7,0
3394475,5920,4,0
3003824,45066,3,1
3004948,10508,7,0
3164955,8021,11,1
3376260,28386,2,0
2773835,37123,5,1
1995384,9124,7,0
1876996,33198,1,0
2563565,22888,6,1
3328300,47008,19,0
1641625,32478,5,1
2847090,4920,15,0
3366805,13740,3,1
3109516,44641,8,0
7793,4855,23,1
2934091,37067,3,0
1977303,24838,2,1
3067642,20327,21,0
2540465,6046,9,1
2141779,21525,1,1
3110655,24123,6,0
696792,21333,9,0
274587,14778,6,1
99890,44025,17,0
543420,27845,9,1
1084607,44632,17,1
1668493,34737,27,0
3004822,5782,4,1
377030,39322,20,0
1319768,11182,5,0
184731,258,3,0
3119289,37449,14,1
374077,20468,9,0
2967227,24759,5,1
1347648,27239,10,1
1997163,32935,6,1
1063245,43789,3,1
2264475,12576,22,0
1462988,24828,16,0
1471750,32655,4,1
476289,2361,11,0
16117,21137,3,1
2169090,24964,8,1
2383385,38689,10,1
2025230,4776,7,1
49872,24830,7,1
1592581,34262,2,1
2875637,18176,11,1
2893277,39276,23,1
698423,24253,3,0
1193610,28985,9,1
1603541,5322,2,1
1873365,5025,7,0
1711846,1408,17,0
2840274,44661,25,0
413409,11669,9,0
1561977,47322,1,1
2425046,29336,16,1
2220121,1006,4,0
3113703,37067,2,1
2806039,35819,8,1
2199284,24561,22,0
73280,28289,25,0
934288,19820,18,1
3032901,29467,11,1
341238,7387,63,0
804829,41220,2,1
2976639,13219,3,1
1871121,21903,15,1
3118878,16797,1,1
2537233,260,4,0
160357,24852,2,1
1098421,27966,2,1
46027,40706,10,1
1627004,17122,4,0
3109898,8315,16,0
2843658,4945,3,0
347908,37841,19,1
116348,8953,18,0
2682964,14678,18,1
296128,45,8,1
3107508,36724,1,1
3044162,32933,7,0
2928209,36342,7,1
3119593,36956,15,1
1367016,22959,9,1
1836852,24852,2,1
147968,13263,6,0
450004,29662,13,0
1183239,432,25,1
2848254,5025,20,0
1955389,4605,5,1
3347482,9827,3,1
2723603,17622,20,0
528035,26227,2,1
735405,47759,2,1
2028477,48007,9,0
1715077,21543,3,1
1466561,2855,12,0
2208104,22935,1,1
210282,32177,27,1
500564,500,4,0
3043548,38664,4,1
3352770,21137,6,1
72753,23405,5,0
1524814,18327,14,0
16664,39485,13,0
1806085,27903,8,1
170066,42137,2,1
2230530,46667,1,1
1357725,895,5,1
318770,5114,13,1
1385605,13807,22,1
1256652,10673,22,1
1239347,21329,14,1
259048,17763,8,0
2230086,28441,7,1
1822821,38087,17,1
1606713,47209,5,0
851588,27640,18,1
1336650,44201,8,0
909148,39370,27,1
1841449,44713,14,0
2842433,16759,6,1
3377143,21405,10,1
2033399,44995,2,0
3261274,32691,8,1
2477568,47766,2,0
884188,8277,20,1
2136717,41362,1,1
3208980,26638,6,1
585989,9076,4,1
2106384,47626,29,0
444487,19816,17,1
69942,27355,9,0
334439,19691,7,1
1653783,23117,15,0
1352206,36012,1,1
2618387,6182,1,0
1192476,32689,1,1
279517,26369,2,0
828602,47557,20,0
1313577,5069,3,1
1860995,3339,4,1
3076645,21376,13,1
3245142,38293,20,1
664904,516,5,1
2361686,34358,10,1
1555109,9550,8,0
1043718,26317,10,1
1440915,41238,5,1
146540,42265,19,1
1533487,26122,14,1
2426151,45066,5,1
198015,43768,2,0
2501271,34584,3,1
1969972,9076,1,1
2456588,45356,15,1
2414933,33777,4,0
2454855,44142,5,1
867435,24891,3,1
2857107,38266,18,1
27660,13700,25,0
56176,12260,4,1
967223,37646,9,0
296324,14462,14,1
474537,17704,22,0
1311665,8467,5,1
2963651,34969,14,1
138889,8174,10,1
36849,30007,21,0
2175540,23405,6,1
976435,25767,22,1
1140309,41787,2,1
577420,11648,9,0
1813235,49235,8,0
975145,2552,21,0
1604594,21709,8,1
1340305,25773,5,1
3265042,49605,3,1
2588383,24184,6,0
2318020,12614,5,1
1829417,42244,1,1
1005411,26620,11,0
1580697,26454,16,1
3117700,47591,6,1
1597974,48210,7,1
956507,33731,12,0
162891,39462,12,0
1299757,33787,7,1
1870170,45364,20,1
760392,8437,8,0
1684829,47626,17,0
2500003,33791,6,1
1879340,26620,1,0
2517485,32235,1,0
1122335,35221,11,1
854101,3389,3,1
2419947,45646,2,0
2796648,4149,1,1
3280211,33950,6,0
2623934,874,6,0
3213101,17706,2,1
453000,5450,4,0
3057500,45208,4,0
2305472,16953,13,0
2628112,3991,3,1
2777892,5876,7,1
2459232,36849,3,0
3317551,115,9,0
3357553,40028,6,0
1613021,20580,9,1
1162677,15364,3,0
1049686,8277,7,1
837687,47388,7,1
2613064,16797,4,1
3195265,21272,24,1
2856228,39561,1,0
1842155,6974,14,0
3400805,9493,36,1
1394194,12745,3,1
156790,33407,22,1
1496690,7412,47,0
2429318,14381,7,0
2434572,45066,22,1
192420,42372,17,1
12510,20995,6,1
656770,40332,1,1
282229,21903,7,1
2747730,38187,17,0
486806,38277,2,1
264221,47962,6,1
1233826,44632,10,1
622568,44632,16,0
2934269,20966,3,0
3202617,35921,1,1
681667,3285,16,1
1935404,24964,16,1
764109,28985,15,1
1949572,26909,6,0
1286035,29662,3,1
1105906,8571,2,1
1619255,15613,5,0
1432334,10765,12,1
1655349,22507,8,0
2227825,23053,5,1
2466892,37376,2,0
1818080,47402,3,1
147917,28165,5,0
2612364,10880,1,0
2899178,27548,7,1
1128094,22935,8,1
1871207,33572,16,1
2757560,5258,1,1
2162685,28199,3,0
3231714,21137,2,1
102139,18599,6,1
933102,38672,15,1
745037,9534,3,1
2289106,39275,5,1
2661500,43352,9,1
3272081,7628,8,0
3071739,4367,3,1
647662,39430,14,0
1703463,2717,18,0
910121,5603,21,0
480166,27362,22,0
3176891,25947,18,0
3269801,45865,13,0
2341530,27612,7,0
814634,12206,11,1
1844168,12916,6,0
2059346,27521,3,0
1430532,26475,20,0
1961623,30391,9,1
2398367,5383,7,1
1508290,38374,2,1
4267,31730,2,1
2671607,21106,22,1
2830338,17025,3,1
450817,21316,5,1
1618235,11913,2,1
2951849,6383,4,1
1854718,32256,5,0
685162,21903,2,0
2671709,26209,31,1
3388409,5025,15,1
2689668,48454,12,0
1241524,26940,12,1
56564,13176,9,1
2875391,45930,5,1
3049549,2820,7,0
1349006,5830,13,0
861710,34358,12,1
3046762,27966,8,1
527563,1940,3,1
288423,6265,10,0
2077954,39190,3,1
1352247,39877,8,0
1555080,27845,2,1
1963430,21709,9,1
3232881,6236,7,0
1728013,41588,8,0
1358243,44439,4,0
76181,9076,23,1
1565966,24024,1,1
3099773,33151,6,1
698841,3822,7,0
3101076,27845,5,0
2245680,48395,6,1
871225,16083,6,0
966559,34049,14,1
951130,20114,7,0
1889386,36923,3,0
3105895,10768,10,1
1649367,40332,3,0
2246696,4605,17,0
814484,6128,7,0
1608560,45229,5,1
290910,24852,7,1
33331,36011,7,1
274521,44670,4,1
266481,14711,2,1
1313949,39276,13,0
3117330,5194,2,1
96751,27705,6,1
1573932,14467,9,0
1394424,12548,5,0
356713,26751,4,0
1602403,21195,11,0
878243,15392,6,0
3337809,31683,10,0
3213842,40709,3,0
2499605,9534,3,1
854481,31391,10,1
1241099,23265,4,0
2197579,2314,16,1
3092499,22952,1,0
3160275,16953,1,1
3218192,32373,2,1
2156925,10768,5,1
1669549,14111,9,0
2644103,47180,22,0
2548940,26209,21,0
2158275,47766,9,1
2447778,30450,4,1
1935957,18564,2,0
19385,21267,1,1
568598,14705,5,0
1592843,49191,1,0
1544290,6656,7,1
1812152,117,5,1
3416101,890,13,0
2277254,27744,5,1
3179970,49416,1,1
884176,31960,5,1
2849043,36534,1,1
3199053,47766,13,1
311051,34969,23,1
1021343,4210,10,1
1794436,39475,1,1
405264,34270,2,1
214201,21137,14,1
30092,12935,8,0
357884,8805,7,0
815873,14097,9,1
2304978,3957,6,0
2876744,9076,6,1
1077427,35914,1,1
1700042,32869,1,1
241867,32689,4,0
3008551,32864,4,1
1935890,26032,2,0
1618706,26604,7,1
2790227,49683,6,0
2487088,29675,14,0
2002134,1263,6,0
2245680,18564,11,0
2541501,17122,5,1
3375344,11869,8,1
2092891,16409,12,1
1368430,39705,19,0
3246991,23800,3,1
924407,5449,4,1
248025,27086,22,1
2031223,7781,1,1
464026,8572,1,0
2020629,27156,13,1
2746110,6023,6,1
3366169,14271,2,0
490479,5917,5,1
1355491,43875,16,1
2567198,17652,10,0
1486290,13176,17,1
1244097,36695,8,1
1659722,35594,1,1
772960,4773,5,1
2184040,24852,3,1
2487951,30720,23,1
1489795,34386,4,1
242467,45223,1,1
1800989,44830,22,0
1789467,27744,2,0
3075265,45578,12,0
1889880,31513,7,1
3898,24307,19,0
2321414,29127,30,1
3057877,18382,7,0
1640222,38689,1,1
3017048,30489,24,0
1138999,44822,6,1
1930923,28204,11,1
829548,17095,7,0
2262782,3898,14,0
2106058,28204,2,1
1960901,4137,10,1
932601,24382,4,1
2122204,10521,13,0
394359,20995,19,1
262943,5316,10,0
741952,33733,14,1
1947578,46562,9,0
2073249,24852,4,1
1344515,28123,5,0
869197,23586,30,1
124634,13176,2,1
426716,45437,2,0
1440132,7559,14,1
226847,37825,24,0
1079172,19057,10,1
1492944,10292,1,1
2317936,13988,11,1
1692125,46470,28,0
2060222,31040,13,1
778460,42342,1,1
1547663,24364,13,0
2679875,4890,12,0
2096433,21938,15,1
2826682,21162,12,1
3225619,196,2,1
739982,14897,18,1
1123147,39588,5,0
3158969,22819,10,0
3327491,43129,19,0
1239709,4138,5,0
1956438,4942,5,1
1026131,30450,3,1
3073028,38618,1,1
546970,24184,18,0
3384427,47209,12,0
2752777,29487,9,0
2893277,5748,29,1
1773500,43086,6,1
960986,24283,10,0
2462574,13629,19,1
698169,34358,5,0
1559186,7026,4,0
2813632,17334,8,1
2438357,37773,8,1
3192883,7503,9,0
1217197,27576,4,0
752982,7414,20,1
2487787,1408,8,1
2273127,39225,7,1
1065536,18176,6,1
466750,34137,10,0
413417,14992,9,1
1985064,27966,21,0
2771877,7295,2,1
1131395,18883,14,0
299544,16797,31,1
832661,28343,13,0
25180,8326,3,1
1158856,21405,11,0
2452457,20754,20,0
1571384,3661,9,1
997158,4818,3,0
1809012,45535,21,1
234635,10675,4,0
1531462,39699,8,0
2911799,2361,4,0
312020,43631,4,0
868369,311,13,0
1260058,37227,5,1
3385060,881,14,1
2634045,1801,21,0
3074191,21137,11,1
1636370,16083,8,0
856003,43352,1,1
1204858,13176,5,0
3222608,24184,5,1
391219,36591,15,0
2453344,38959,4,1
1407821,25718,7,1
2149681,16589,1,1
1703145,45007,6,0
1824899,45364,20,1
2501669,30597,3,1
851233,19003,35,0
1959400,4210,1,1
2340267,7963,12,0
565302,44325,16,1
134491,9076,2,0
1420022,9058,1,0
1176227,20980,5,1
1317392,10768,25,1
469979,25544,5,0
443243,10172,8,0
195357,11511,4,1
2486749,48900,11,0
2480125,24852,3,1
2094299,6111,3,1
56220,43232,5,1
3065607,19711,3,0
2383560,588,12,1
159974,28156,7,1
543476,14281,6,1
3105272,7503,3,0
1622990,20114,22,0
2661120,40723,7,0
2733159,39928,4,1
1983653,31343,22,1
2733496,17872,11,1
2396734,28985,9,1
24707,27011,9,0
885129,49075,6,1
151108,18531,14,1
154732,15937,6,1
2525362,20676,8,1
1007141,16535,8,1
1173982,45007,5,1
852677,33198,3,0
601449,9124,6,1
3241183,47252,17,0
3299632,45633,13,0
1871336,6101,10,1
2365133,24850,10,0
1374415,25691,3,0
187746,45685,6,1
1930034,31020,1,0
2405572,21492,4,1
2575602,39461,1,1
2099119,31589,13,0
2250429,19370,2,0
2378718,27142,8,1
3200106,24852,2,1
2674961,13712,9,1
2267897,21288,1,0
2978723,34969,4,0
603707,36655,2,1
2977194,47639,2,1
1100805,8424,4,0
