order_id,product_id,add_to_cart_order,reordered
699269,31848,28,0
699269,34146,29,0
699269,39224,30,0
699269,32573,31,1
699269,48183,32,1
699269,15891,33,1
699269,21351,34,0
699269,10892,35,0
699269,27958,36,1
699269,36664,37,0
699269,45061,38,0
699269,42299,39,0
702422,48775,1,1
702422,27336,2,1
702422,15649,3,0
702422,28123,4,1
702422,43789,5,1
702422,15261,6,0
702422,28985,7,1
702422,37803,8,0
702422,38051,9,0
702422,18434,10,1
702422,5578,11,0
702422,4605,12,0
702422,15290,13,0
702422,2295,14,0
702422,38456,15,1
702422,7969,16,0
702422,16797,17,0
702422,38159,18,0
702422,4656,19,0
702422,24838,20,0
702422,11408,21,1
702422,12320,22,1
702422,39619,23,1
702422,9689,24,1
702422,10960,25,1
702422,37192,26,1
702422,28250,27,1
702422,24830,28,1
702422,46906,29,1
702422,5876,30,1
826427,5646,1,0
826427,23801,2,1
826427,4853,3,1
826427,42736,4,1
826427,77,5,0
826427,25919,6,0
826427,13176,7,0
1036185,10054,1,1
1036185,39507,2,1
1036185,35199,3,1
1036185,22788,4,1
1036185,42460,5,1
1036185,13176,6,1
1036185,21333,7,1
1036185,23909,8,1
1036185,1115,9,1
1036185,44562,10,1
1036185,10275,11,1
1036185,46595,12,1
1036185,27243,13,1
1036185,38200,14,1
1036185,35752,15,0
1036185,14421,16,0
1036185,43568,17,0
1036185,6631,18,1
1058493,24852,1,1
1058493,44867,2,0
1058493,28198,3,0
1058493,36050,4,0
1058493,1405,5,0
1058493,36365,6,0
1058493,45290,7,0
1058493,9470,8,0
1058493,4817,9,0
1058493,27966,10,1
1058493,26604,11,0
1058493,37766,12,0
1058493,14715,13,0
1058493,9175,14,1
1058493,35221,15,1
1058493,7468,16,0
1058493,9166,17,1
1058493,40723,18,0
1058493,44290,19,0
1058493,26152,20,0
1058493,6128,21,0
1058493,7736,22,0
1058493,21601,23,0
1058493,17634,24,0
1058493,35870,25,0
1058493,9944,26,0
1058493,44367,27,0
1058493,3741,28,0
1058493,46572,29,0
1064200,20757,1,1
1064200,19505,2,0
1064200,33452,3,0
1064200,13944,4,1
1064200,19145,5,0
1064200,42004,6,0
1064200,23026,7,0
1064200,37654,8,0
1064200,30325,9,0
1064200,35286,10,0
1064200,49522,11,0
1064200,41096,12,0
1064200,27696,13,0
1064200,8747,14,0
1064200,20765,15,0
1064200,47865,16,0
1064200,5047,17,0
1064200,36326,18,0
1064200,235,19,0
1064200,13733,20,0
1064200,24427,21,0
1064200,38456,22,0
1064200,11777,23,0
1064200,39275,24,0
1064200,14992,25,0
1064200,48299,26,0
1064200,21938,27,0
1064200,40542,28,0
1064200,9851,29,0
1064200,43183,30,0
1155473,13198,1,1
1155473,32717,2,0
1155473,8412,3,0
1155473,2450,4,0
1155473,38689,5,1
1155473,49235,6,1
1155473,24852,7,0
1155473,389,8,0
1155473,47766,9,0
1155473,15649,10,1
1155473,40706,11,0
1155473,16797,12,1
1155473,8424,13,1
1155473,21903,14,1
1155473,13646,15,0
1155473,4562,16,0
1155473,39984,17,0
1155473,24964,18,1
1155473,44278,19,0
1155473,29675,20,1
1155473,46346,21,0
1155473,2081,22,0
1155473,5479,23,0
1155473,38758,24,0
1155473,9133,25,0
1155473,48395,26,0
1221102,27966,1,1
1221102,23233,2,1
1221102,14947,3,1
1221102,45948,4,1
1221102,13176,5,1
1221102,41177,6,1
1221102,21137,7,1
1221102,2228,8,1
1221102,12211,9,1
1221102,36550,10,1
1221102,5876,11,0
1221102,39812,12,1
1221102,23198,13,0
1221102,34530,14,0
1221102,26940,15,0
1221102,43654,16,0
1329074,24799,1,0
1329074,28465,2,0
1329074,36865,3,0
1329074,8309,4,0
1329074,13263,5,0
1329074,24857,6,0
1329074,38453,7,0
1329074,26201,8,0
1329074,5699,9,1
1329074,33957,10,0
1329074,10163,11,0
1460198,47847,1,0
1460198,17469,2,1
1460198,7969,3,0
1460198,28842,4,0
1460198,40348,5,0
1460198,27323,6,1
1460198,46031,7,0
1460198,17264,8,0
1460198,39993,9,0
1460198,26497,10,0
1460198,19095,11,0
1522391,27429,1,1
1522391,27652,2,0
1522391,31506,3,1
1522391,14302,4,0
1529257,4210,1,1
1529257,13176,2,1
1529257,40198,3,1
1529257,39475,4,1
1529257,6510,5,0
1529257,25890,6,1
1531074,17664,1,1
1776897,44570,1,1
1776897,44641,2,1
1776897,13525,3,0
1776897,44142,4,1
1776897,29487,5,1
1776897,28931,6,1
1776897,19348,7,1
1776897,14992,8,1
1941179,32747,1,1
1941179,13249,2,1
1941179,46842,3,1
1941179,5077,4,1
1941179,1368,5,1
1941179,5025,6,0
1941179,26505,7,1
1941179,32455,8,1
1941179,40261,9,1
1941179,16953,10,1
1941179,18285,11,1
1941179,35762,12,1
1941179,3391,13,0
1941179,30827,14,1
1941179,49354,15,1
1941179,34898,16,1
1941179,44239,17,0
1941179,44142,18,0
1941179,48455,19,0
1941179,44570,20,0
1941179,17691,21,0
1941179,39900,22,1
1941179,14582,23,1
1941179,21951,24,1
1941179,39019,25,0
1941179,7736,26,0
1941179,28473,27,0
1941179,19134,28,1
1941179,46167,29,0
1941179,15664,30,0
1941179,5404,31,0
1941179,3512,32,0
1941179,42824,33,0
1941179,35973,34,0
1941179,33493,35,0
1941179,25312,36,0
1941179,3868,37,0
1941179,25368,38,0
1989664,37646,1,1
1989664,33120,2,1
1989664,19691,3,1
1989664,47626,4,1
1989664,26209,5,1
1989664,39275,6,1
1989664,21137,7,1
1989664,28985,8,1
1989664,25931,9,1
1989664,37687,10,1
1989664,47209,11,1
1989664,46979,12,0
1989664,45007,13,1
1989664,11068,14,1
1989664,8479,15,1
1989664,34358,16,1
1989664,8518,17,1
1989664,28171,18,1
1989664,48230,19,0
1989664,35221,20,1
1989664,49191,21,1
2007056,46667,1,1
2007056,25659,2,1
2007056,21616,3,1
2007056,13984,4,0
2007056,35939,5,0
2007056,8518,6,0
2007056,24489,7,1
2007056,48032,8,0
2133551,16139,1,0
2133551,30036,2,1
2133551,2054,3,0
2133551,46088,4,1
2133551,31036,5,1
2235395,3717,1,1
2235395,42557,2,1
2235395,40621,3,1
2235395,33787,4,0
2235395,40571,5,1
2235395,881,6,0
2235395,19578,7,0
2235395,34217,8,1
2235395,42796,9,1
2323518,3808,1,0
2323518,44142,2,0
2323518,44632,3,1
2323518,21795,4,1
2323518,15290,5,1
2323518,2295,6,1
2380346,16464,1,1
2380346,12565,2,1
2380346,15109,3,1
2380346,20197,4,1
2380346,44925,5,1
2380346,49106,6,1
2380346,30910,7,1
2380346,43663,8,1
2380346,2151,9,1
2380346,40711,10,1
2380346,38200,11,1
2380346,13627,12,0
2380346,8390,13,0
2380346,13909,14,0
2380346,22952,15,0
2380346,34178,16,1
2380346,29230,17,1
2380346,25691,18,1
2380346,46226,19,1
2485732,24852,1,1
2485732,28204,2,1
2485732,11520,3,1
2485732,22963,4,1
2485732,44787,5,1
2485732,581,6,1
2485732,36929,7,1
2485732,39190,8,1
2485732,43122,9,1
2485732,14651,10,1
2485732,7781,11,1
2485732,16797,12,1
2485732,39560,13,1
2485732,16249,14,1
2485732,33465,15,1
2485732,39928,16,1
2485732,20734,17,1
2485732,16001,18,1
2485732,24964,19,1
2485732,32864,20,1
2485732,8424,21,0
2485732,19006,22,0
2485732,45310,23,0
2550592,5258,1,1
2550592,19660,2,0
2550592,7987,3,1
2550592,21195,4,1
2550592,39657,5,0
2550592,20955,6,1
2550592,44517,7,0
2550592,6615,8,0
2787322,33959,1,1
2787322,45066,2,0
2787322,33672,3,0
2787322,6274,4,0
2787322,13380,5,1
2787322,26736,6,0
2787322,30233,7,1
2787322,39275,8,0
2787322,21137,9,0
2787322,4920,10,0
2787322,19508,11,0
2787322,2582,12,0
2787322,11078,13,0
2787322,41950,14,0
2809547,9839,1,1
2809547,31683,2,1
2809547,10385,3,1
2809547,3599,4,1
2809547,13838,5,1
2809547,43122,6,1
2809547,22950,7,1
2809547,37011,8,1
2809547,34126,9,1
2809547,38662,10,1
2809547,45007,11,1
2809547,28373,12,1
2809547,43295,13,1
2809547,21938,14,1
2809547,47890,15,1
2809547,31282,16,1
2809547,47759,17,1
2809547,29075,18,1
2809547,47209,19,1
2809547,21295,20,1
2809547,47616,21,0
2809547,22908,22,1
2809547,9595,23,1
2809547,31717,24,1
2809547,46667,25,1
2809547,21903,26,1
2809547,47626,27,1
2809547,11069,28,0
2809547,32864,29,1
2809547,36180,30,1
2844368,46041,1,1
2844368,44172,2,1
2844368,196,3,1
2844368,46562,4,1
2844368,41400,5,1
2873745,38768,1,1
2873745,21195,2,1
2873745,39275,3,1
2873745,5258,4,0
2876345,44570,1,1
2876345,9076,2,0
2876345,432,3,1
2876345,23441,4,0
2876345,20919,5,0
2876345,42315,6,0
2876345,13380,7,0
2876345,8952,8,0
2876345,7969,9,1
2881431,12341,1,1
2881431,30827,2,1
2881431,43352,3,1
2881431,21903,4,1
2881431,15541,5,1
2898330,37520,1,1
2898330,42972,2,1
2898330,34452,3,1
2898330,22275,4,1
3093586,16387,1,1
3093586,23737,2,0
3093586,48775,3,1
3093586,12069,4,0
3093586,19146,5,1
3093586,37646,6,1
3358415,10851,1,1
3358415,30731,2,0
3358415,24658,3,0
3358415,42599,4,1
3358415,31883,5,0
3416719,31287,1,0
