order_id,product_id,add_to_cart_order,reordered
142426,16759,6,0
142426,1090,7,0
142426,45681,8,1
142426,21890,9,1
142426,35233,10,0
142426,31683,11,1
142426,45007,12,0
142426,15109,13,1
142426,37766,14,1
142426,14381,15,0
142426,23347,16,1
142426,42356,17,0
142426,28204,18,0
142426,12624,19,0
142426,22707,20,0
142426,43391,21,0
142426,26604,22,0
142426,10673,23,0
142426,29487,24,0
142426,43772,25,0
142426,24235,26,0
142426,7673,27,0
142426,5539,28,0
142426,32655,29,0
149297,38311,1,1
149297,13870,2,1
149297,10125,3,1
152960,47900,1,1
152960,11520,2,1
152966,21100,1,1
152966,14165,2,1
152966,4210,3,1
152966,12304,4,1
152966,40535,5,1
152966,15528,6,1
152966,20227,7,0
152966,17258,8,0
152966,15685,9,0
152966,6856,10,1
153467,6104,1,1
153467,27845,2,1
153467,28849,3,1
153467,21903,4,1
153467,23236,5,1
153467,32486,6,1
153467,42265,7,1
153467,34034,8,1
153467,44580,9,1
153467,18027,10,0
153467,32347,11,0
153467,42617,12,0
153467,16145,13,0
153467,25890,14,0
154318,16616,1,0
154318,5449,2,0
154318,260,3,0
154318,13851,4,1
154318,5973,5,0
154318,21791,6,0
154318,26010,7,0
154318,34668,8,0
154318,47403,9,0
154318,3957,10,1
154318,33929,11,0
154318,20757,12,0
154318,35951,13,0
154318,16868,14,0
157195,37687,1,1
157195,42867,2,0
157195,6104,3,0
157970,23248,1,1
157970,48626,2,1
157970,14999,3,1
157970,39982,4,1
157970,43295,5,1
157970,9558,6,1
157970,1117,7,1
157970,6128,8,0
157970,25495,9,1
157970,2639,10,1
157970,8506,11,1
157970,24799,12,0
157970,40723,13,0
157970,43772,14,0
157970,20158,15,0
157970,48491,16,0
161752,44257,1,1
161752,35784,2,1
161752,18564,3,1
161752,8281,4,0
161752,49683,5,1
161752,38996,6,1
161752,14462,7,1
161752,44661,8,1
161752,46526,9,1
161752,21903,10,1
161752,22142,11,1
163450,16759,1,1
163450,31717,2,0
163450,16,3,0
163450,22035,4,1
163450,35535,5,0
163450,17794,6,1
163450,12113,7,0
163450,8193,8,0
163450,48416,9,0
170591,36929,1,0
170591,45679,2,0
170591,27554,3,0
170591,30135,4,0
170591,890,5,0
170591,9171,6,0
170591,4960,7,0
170591,45249,8,0
170591,13431,9,0
170591,44910,10,0
170591,22035,11,1
170591,32655,12,0
170591,6104,13,0
170591,1870,14,0
170591,17149,15,0
170591,44146,16,0
170591,49235,17,1
170591,24964,18,0
170591,44632,19,0
171592,33568,1,1
171592,405,2,0
171592,34065,3,0
171592,3957,4,1
171592,2966,5,0
171592,9754,6,1
171592,44500,7,1
171592,34427,8,0
171592,40706,9,1
171592,32869,10,0
171592,2383,11,0
171592,37065,12,0
171592,20697,13,0
177281,21616,1,1
177281,29307,2,1
177281,21183,3,0
177281,30776,4,0
177281,30494,5,1
177281,30489,6,1
185135,33153,1,0
185135,30036,2,0
185135,3008,3,0
185135,12129,4,0
192409,44643,1,1
192409,25256,2,1
192409,24944,3,1
192409,39812,4,1
192409,49533,5,1
192409,20632,6,1
192409,6341,7,1
192409,2748,8,1
192409,27344,9,1
192409,47521,10,1
192409,117,11,1
192409,41844,12,1
192409,8490,13,1
192997,325,1,1
192997,5653,2,1
192997,36118,3,1
192997,12140,4,1
192997,16234,5,1
192997,12011,6,1
192997,14726,7,1
192997,17744,8,1
192997,22275,9,0
192997,15872,10,0
192997,19057,11,0
192997,36085,12,0
193077,47209,1,0
193077,4945,2,1
193077,33232,3,1
193077,47626,4,1
193077,49683,5,1
193077,19322,6,1
193077,39190,7,1
193077,46667,8,1
193077,16083,9,1
193077,24759,10,1
193077,2429,11,1
193077,26209,12,1
193077,31404,13,1
193077,41212,14,1
193077,45066,15,1
193077,14195,16,1
193077,43352,17,1
193077,39877,18,1
193077,21903,19,1
193077,7503,20,1
193077,24120,21,0
194063,49683,1,1
194063,37053,2,0
194063,23400,3,0
194063,14197,4,1
194063,34126,5,0
194904,14084,1,1
194904,19660,2,1
194904,4920,3,1
194904,21137,4,1
194904,611,5,1
194904,20632,6,1
194904,26369,7,1
194904,44359,8,1
194904,5652,9,1
194904,31717,10,1
194904,22935,11,1
194904,17017,12,1
194904,44146,13,1
194904,45200,14,1
194904,5456,15,1
194904,45633,16,1
194904,436,17,1
194904,21938,18,1
194904,8025,19,1
194904,45063,20,1
208468,12341,1,1
208468,35561,2,1
210969,48647,1,1
210969,37646,2,1
210969,30233,3,0
210969,4367,4,1
210969,13409,5,1
210969,38456,6,1
210969,10305,7,1
213060,41445,1,0
213060,10862,2,0
213060,24852,3,1
213060,28226,4,1
213060,32429,5,0
213060,9839,6,1
213060,21137,7,1
213060,21174,8,0
213060,28985,9,0
213060,18465,10,1
213060,35221,11,1
213060,43643,12,1
213060,36406,13,1
213060,20899,14,1
213060,45106,15,0
213060,20764,16,1
213060,43713,17,0
213808,34969,1,1
213808,47029,2,0
213808,48726,3,0
213808,37825,4,1
213808,39409,5,1
213808,4920,6,1
213808,17794,7,1
213808,42347,8,1
221658,7131,1,1
221658,19204,2,1
221658,21137,3,1
221658,31640,4,1
221974,41665,1,1
221974,27690,2,1
221974,13838,3,1
221974,14862,4,1
221974,42402,5,1
221974,33198,6,1
221974,36953,7,1
221974,13945,8,1
221974,16715,9,1
222302,21903,1,1
222302,10998,2,0
222302,23545,3,0
222302,46049,4,0
222302,17355,5,0
222302,37019,6,0
222302,18770,7,0
222302,40604,8,1
222302,23835,9,0
226156,46900,1,0
226156,2748,2,1
226156,6341,3,0
226156,47209,4,0
226156,31717,5,0
226156,19261,6,0
226156,45504,7,0
226156,22113,8,1
228411,34128,1,1
228411,26209,2,1
228411,49683,3,1
228411,46676,4,1
228411,1402,5,1
228411,3712,6,1
228411,44292,7,1
228411,17902,8,1
228411,17794,9,1
228411,26165,10,1
228411,21872,11,1
228411,24184,12,1
228411,39922,13,1
228411,1158,14,1
228411,8580,15,1
228411,41329,16,1
228411,26604,17,1
228411,45007,18,1
228411,24852,19,1
228411,38456,20,1
230474,9825,1,1
230474,45104,2,1
230474,40852,3,1
230474,43961,4,1
230474,28985,5,1
230474,45645,6,1
230474,45535,7,0
230474,5883,8,1
230474,20876,9,1
230474,18923,10,0
230474,18523,11,0
230474,20574,12,0
230474,38273,13,0
230474,21500,14,0
230474,38622,15,0
230474,28934,16,0
230474,23192,17,0
230474,31433,18,0
230474,26282,19,0
230474,46692,20,0
233971,24838,1,1
233971,43295,2,1
233971,34276,3,1
233971,39408,4,0
235689,15290,1,0
235689,8518,2,0
235689,22935,3,1
235689,35939,4,0
235689,32290,5,0
235689,17429,6,0
235689,14678,7,1
235689,35264,8,0
235689,47766,9,1
235689,28476,10,0
235689,47912,11,1
235689,40706,12,0
239636,38456,1,0
239636,31915,2,0
239636,5212,3,1
239636,12576,4,0
239636,14084,5,1
239636,13176,6,1
239636,17485,7,0
239636,37508,8,0
239636,5451,9,1
239636,41065,10,0
239636,45007,11,1
239636,47766,12,1
239636,20995,13,0
239636,49273,14,0
239636,46876,15,0
239636,13212,16,0
239636,45063,17,1
239636,33195,18,0
239636,31486,19,0
239636,13143,20,0
239636,12442,21,0
239636,36342,22,0
239636,48034,23,0
241131,39928,1,0
241131,49026,2,1
241131,43944,3,1
241131,14084,4,1
241131,20367,5,1
241131,36724,6,1
241131,9748,7,1
241131,4149,8,1
241131,42699,9,1
241131,12703,10,0
241131,1994,11,1
241131,14309,12,0
241131,17231,13,0
241131,17944,14,0
241131,21183,15,0
247699,12551,1,0
247699,49113,2,1
250294,24841,1,0
263784,30348,1,0
263784,22959,2,1
263784,32679,3,0
263784,4377,4,0
263784,47866,5,0
263784,8195,6,0
263784,3044,7,0
266304,35629,1,0
266304,31717,2,0
266304,45007,3,0
266304,17619,4,0
266304,1787,5,0
266304,40873,6,0
268502,47788,1,1
268502,25588,2,1
268502,29223,3,1
268502,4920,4,1
268502,5351,5,1
270802,29127,1,0
270802,43693,2,1
270802,32403,3,1
272157,26369,1,1
272157,11776,2,1
272157,28842,3,1
272157,36865,4,1
272157,19677,5,0
272157,31506,6,0
272157,19503,7,0
272157,39121,8,0
272157,24531,9,0
272157,47626,10,0
272157,25355,11,0
272157,24964,12,0
272157,29970,13,1
272157,21709,14,1
272157,39968,15,1
272157,24852,16,0
272157,41665,17,0
272157,6750,18,0
272157,37029,19,0
272157,21616,20,0
272157,4562,21,0
272157,21655,22,0
272157,34243,23,0
272157,4461,24,0
272157,10749,25,0
272157,8518,26,0
272157,39475,27,0
283772,24852,1,1
283772,32655,2,1
283772,11777,3,1
283772,22959,4,1
283772,43295,5,1
283772,33642,6,1
283772,9092,7,1
283772,8230,8,0
284189,47000,1,1
284189,29801,2,1
284189,39046,3,1
284189,40174,4,1
284189,432,5,1
284189,4652,6,1
284189,40945,7,0
284189,16056,8,0
284189,38067,9,0
284189,22142,10,0
284189,3479,11,0
284189,14705,12,1
284189,37016,13,0
284189,15359,14,0
284189,47651,15,0
284189,7156,16,0
284189,39693,17,0
284189,42625,18,0
284189,28571,19,0
291265,20995,1,1
291265,890,2,0
291265,27156,3,1
291265,10492,4,0
302743,26369,1,1
302743,24852,2,1
302743,21938,3,1
302743,7021,4,0
302743,33741,5,0
302743,22504,6,1
302743,2855,7,1
304534,3957,1,1
304534,27966,2,1
304534,13176,3,1
304534,26604,4,1
304534,6347,5,1
304534,44359,6,1
304534,8802,7,1
304534,37257,8,1
304534,16521,9,0
304534,6839,10,1
304534,8425,11,0
304534,1752,12,0
304534,40198,13,0
304534,46886,14,0
304534,36039,15,0
306597,14947,1,1
306597,27086,2,1
306597,27297,3,1
306597,11712,4,1
306597,24852,5,1
306597,23630,6,1
306597,39408,7,1
306597,37418,8,1
306597,47792,9,1
306597,12467,10,1
316452,10371,1,1
316452,21903,2,1
322025,27845,1,1
322025,27744,2,1
322025,14702,3,1
322025,32757,4,1
322025,24852,5,1
323588,17902,1,1
323588,32689,2,0
328187,48600,1,0
328187,41063,2,0
328187,4130,3,0
328187,13176,4,1
328187,36127,5,1
328187,21137,6,1
328187,27966,7,1
328187,42561,8,1
328187,36342,9,1
328187,14084,10,1
328187,46906,11,1
328187,33000,12,0
328187,24704,13,1
328187,17630,14,1
328187,15567,15,1
328187,47209,16,0
328187,8467,17,0
328187,7205,18,0
328187,41458,19,0
328187,35815,20,0
328187,4357,21,0
328187,35140,22,0
332059,43352,1,1
332059,42506,2,1
332059,17862,3,0
345398,13166,1,1
345398,12341,2,1
345398,5785,3,1
345398,23417,4,0
345398,31461,5,0
345398,12381,6,1
345398,26369,7,1
345398,13176,8,1
345398,5467,9,1
345398,17794,10,1
345398,47734,11,1
345398,7054,12,1
347123,12899,1,1
347123,16797,2,1
347123,43352,3,1
347123,21292,4,1
347123,4913,5,1
349009,14947,1,1
349009,44632,2,1
349009,35221,3,1
349009,49191,4,0
349009,26620,5,0
349096,34284,1,1
349096,19101,2,0
349096,22798,3,1
349096,40531,4,1
349096,14804,5,0
349096,48246,6,0
349096,8477,7,1
349096,7649,8,0
349480,45842,1,0
349480,14117,2,0
349480,19677,3,0
349480,23953,4,0
349480,27553,5,0
350234,19348,1,1
350234,45066,2,1
350234,7371,3,1
350234,47766,4,1
350234,28289,5,1
350234,5959,6,0
350234,15630,7,1
350234,22227,8,0
350234,21914,9,0
350234,47717,10,0
350234,26209,11,1
350234,14218,12,0
350582,812,1,1
350582,172,2,1
350582,40709,3,1
350582,34866,4,1
352443,37710,1,0
352443,13424,2,0
357234,6104,1,1
357234,21137,2,1
357234,26384,3,1
357234,13176,4,1
357234,38689,5,1
357234,40706,6,1
357234,27966,7,1
357234,46906,8,1
357234,44580,9,1
357234,10017,10,1
357234,17794,11,1
357234,39391,12,1
357234,21903,13,0
357234,27521,14,1
357234,37288,15,0
362846,34497,1,0
362846,41540,2,0
362846,33768,3,1
362846,40879,4,1
370781,30391,1,0
370781,21115,2,1
370781,42585,3,0
370781,4605,4,1
370781,18339,5,1
370781,29487,6,1
370781,4671,7,0
370781,17794,8,1
370781,31573,9,0
370781,16325,10,0
370781,28842,11,1
370781,17634,12,0
370781,21795,13,0
374542,859,1,0
374542,10032,2,0
374542,5262,3,0
374542,30695,4,0
374542,45188,5,0
374542,48433,6,0
381983,27086,1,1
381983,16797,2,1
381983,13176,3,1
381983,24184,4,1
381983,21903,5,1
381983,34244,6,1
381983,48679,7,1
381983,47900,8,1
381983,11109,9,1
381983,9952,10,1
381983,47766,11,1
381983,9803,12,1
381983,17835,13,1
381983,43086,14,1
381983,39732,15,1
381983,39877,16,1
381983,17794,17,1
381983,16521,18,0
381983,24830,19,1
381983,33000,20,1
381983,10246,21,1
381983,11777,22,1
381983,17027,23,1
381983,37966,24,1
381983,5132,25,0
381983,45246,26,1
381983,5896,27,0
381983,33845,28,0
384505,47931,1,1
384505,5460,2,0
384505,23734,3,0
384505,44987,4,0
384505,1313,5,1
384505,16419,6,1
384505,46941,7,0
384505,38139,8,0
384505,8460,9,0
384505,20768,10,0
384505,21781,11,0
384505,9477,12,0
384505,32707,13,0
384505,46041,14,0
384823,27344,1,1
384823,36165,2,0
384823,29589,3,1
384823,30382,4,0
384823,39094,5,0
384823,18288,6,1
384823,49235,7,0
384823,38772,8,0
384823,5856,9,0
389604,5496,1,1
389604,7521,2,1
389604,35221,3,1
389604,20119,4,1
389604,3721,5,1
389604,4462,6,1
389604,48210,7,1
389842,22963,1,0
389842,48765,2,0
389842,1639,3,0
389842,10369,4,0
389842,25879,5,0
389842,27086,6,0
389842,39228,7,0
389842,14678,8,0
389842,7539,9,0
389842,25998,10,0
389842,37157,11,0
389842,42296,12,0
389842,15384,13,0
389842,38875,14,1
389842,13338,15,0
389842,45552,16,0
389842,37478,17,0
389842,31225,18,0
389842,33642,19,0
389842,2116,20,0
389842,36438,21,0
389842,35140,22,0
389842,21616,23,0
389842,38647,24,0
389842,21137,25,0
391024,25466,1,0
391024,37374,2,1
391024,32553,3,0
391024,2797,4,1
391024,9712,5,0
391024,5623,6,0
391024,45607,7,1
391024,30068,8,0
391024,12086,9,0
391024,27696,10,1
391053,44368,1,1
391053,4724,2,1
391053,21903,3,0
398840,24799,1,1
398840,36865,2,0
398840,26131,3,1
398840,2086,4,1
398840,27086,5,1
398840,15592,6,0
398840,24852,7,0
403179,35284,1,0
403179,38200,2,1
403179,47611,3,1
403179,36310,4,1
403179,449,5,1
403179,4137,6,0
403179,24797,7,1
403179,14140,8,1
403179,27102,9,1
403179,6631,10,1
403179,21179,11,1
403179,22017,12,1
403179,45440,13,1
403179,23041,14,1
403179,15716,15,0
403179,22699,16,0
403179,17634,17,0
403179,47766,18,0
403179,1393,19,0
403179,9152,20,1
403179,33438,21,0
403179,33129,22,0
409097,34047,1,1
409097,39921,2,0
409097,19688,3,1
409097,11471,4,1
409097,43932,5,1
409097,35234,6,1
409097,35898,7,0
409097,21025,8,0
412496,46979,1,1
412496,6265,2,1
412496,13733,3,1
412496,480,4,0
412496,9139,5,0
412496,25146,6,0
412496,15412,7,0
412496,29082,8,1
414129,3318,1,1
414129,43202,2,1
414129,30639,3,1
414129,37358,4,1
414129,2456,5,1
414129,5385,6,1
414129,31587,7,1
414129,47006,8,1
414129,34635,9,1
414129,32099,10,1
414129,15322,11,1
414129,29471,12,1
414129,15344,13,1
414129,743,14,1
414129,25830,15,1
414129,37229,16,1
414129,19933,17,1
414129,34598,18,1
414129,11158,19,1
414129,43886,20,1
414129,115,21,1
415162,34850,1,0
415162,6948,2,1
415162,21616,3,1
415162,13176,4,1
415162,20246,5,1
415162,6585,6,1
415162,29987,7,1
415162,16540,8,1
415162,459,9,1
415162,5077,10,1
415162,26163,11,0
415162,40501,12,0
415162,19706,13,1
415162,8727,14,0
421289,14129,1,1
421289,46847,2,1
421289,8424,3,1
421289,9020,4,1
421289,39877,5,1
421289,31343,6,1
421289,27521,7,1
429245,48577,1,1
429245,23044,2,0
429245,22164,3,1
429245,33198,4,1
429245,25020,5,0
429245,13660,6,0
429245,47209,7,1
429245,19677,8,1
429245,43352,9,0
446529,49026,1,0
446529,31635,2,0
446529,38312,3,0
446529,24852,4,0
446529,28199,5,0
446529,24533,6,1
446529,48527,7,1
446529,17122,8,1
446529,18281,9,0
446529,38656,10,0
446529,6069,11,0
446529,20361,12,1
446529,25462,13,0
456868,24852,1,1
456868,16797,2,0
456868,42495,3,0
456868,28204,4,0
456868,49605,5,1
456868,15485,6,0
456868,23102,7,0
456868,17316,8,0
456868,40174,9,0
456868,49517,10,0
458292,47766,1,1
458292,24852,2,1
458292,10121,3,1
458292,38837,4,1
458292,10605,5,1
458292,24561,6,1
458292,49608,7,1
458292,35242,8,1
458292,15649,9,1
458292,42265,10,1
458292,1035,11,1
458292,34214,12,1
458292,9178,13,1
458292,42450,14,0
458292,14126,15,0
458292,6348,16,0
458292,23919,17,1
458292,5130,18,1
458292,11520,19,1
458292,48857,20,1
458292,48239,21,1
458292,25466,22,1
458292,32911,23,1
458292,22950,24,0
458292,13838,25,0
468521,5157,1,1
468521,1689,2,0
468521,9076,3,0
468521,21288,4,0
468521,32689,5,0
480156,13629,1,0
480156,9339,2,0
480156,8277,3,0
480156,38456,4,0
480156,10749,5,0
480156,21137,6,0
480156,4486,7,0
480156,21872,8,0
480156,2611,9,0
493787,27511,1,1
493787,39877,2,0
493787,46667,3,1
494332,28204,1,1
494332,2295,2,1
494332,15290,3,1
494332,21288,4,1
494332,42265,5,1
494332,42585,6,1
494332,28849,7,1
494332,49175,8,1
494332,47766,9,0
494332,41463,10,0
494332,7021,11,0
494332,17878,12,0
494332,48204,13,0
500117,30391,1,1
500117,24382,2,1
500117,44987,3,1
503029,44008,1,1
503029,19446,2,1
503029,13176,3,1
503029,39275,4,1
506620,12109,1,1
506620,48154,2,0
506620,21246,3,1
506620,34234,4,1
506620,23909,5,1
506620,22959,6,1
510990,13575,1,0
516403,20711,1,1
516403,3473,2,1
516403,42240,3,1
516403,25718,4,0
516403,47977,5,1
516403,37033,6,0
517552,38985,1,1
517945,28204,1,1
517945,47766,2,1
517945,38689,3,1
517945,49247,4,1
517945,4793,5,1
517945,22035,6,1
517945,15649,7,1
517945,9076,8,1
517945,20549,9,0
517945,22400,10,0
518700,47402,1,1
518700,33783,2,1
518700,46562,3,1
518700,37710,4,1
535392,3957,1,1
535392,4451,2,1
535392,32320,3,1
535392,34,4,1
535392,44632,5,1
535392,24964,6,1
535392,18027,7,1
535392,35168,8,0
535392,22418,9,0
535392,31506,10,0
535392,21709,11,0
535392,49520,12,0
535392,1511,13,0
535392,26842,14,0
536731,42240,1,0
536731,27629,2,0
536731,31215,3,0
536731,39275,4,0
536731,4081,5,0
536731,10722,6,0
536731,27966,7,0
536731,30183,8,0
536731,25985,9,0
536731,29091,10,0
536731,10343,11,0
536731,19174,12,0
536731,28571,13,0
539865,48577,1,1
539865,19051,2,1
539865,6391,3,1
539865,36316,4,0
539865,12576,5,0
539865,44632,6,1
539865,7693,7,1
539865,37029,8,0
539865,49374,9,0
539865,10826,10,0
544166,21137,1,1
546893,2038,1,1
546893,43183,2,1
546893,35383,3,1
546893,26040,4,1
546893,4605,5,1
546893,33050,6,1
546893,35365,7,1
546893,33651,8,0
546893,24297,9,1
546893,19218,10,0
546893,15100,11,0
552595,44257,1,1
552595,18531,2,1
552595,25931,3,1
552595,36695,4,1
552595,29801,5,1
552595,31371,6,1
552595,47626,7,1
552595,42736,8,1
552595,26209,9,1
552595,11199,10,1
557274,1511,1,1
557274,21137,2,1
557274,38777,3,1
557274,42265,4,1
557274,8138,5,1
557274,9337,6,0
557274,24964,7,1
557274,22935,8,1
557274,46667,9,0
557274,25425,10,0
557274,25659,11,0
557274,31717,12,0
557274,481,13,0
557274,8277,14,1
557274,27122,15,1
557274,35084,16,1
557274,47766,17,1
557274,25256,18,1
557274,31995,19,1
557274,38164,20,1
557274,31865,21,1
557274,26790,22,0
557274,3007,23,1
557274,26604,24,1
557274,3899,25,1
559469,47244,1,1
559469,49520,2,1
559469,33351,3,1
559469,36170,4,1
559469,3389,5,1
561269,27511,1,1
561269,27966,2,1
561269,46979,3,1
561269,26165,4,1
561269,26047,5,1
561269,17600,6,1
565582,40313,1,0
565582,48118,2,0
565582,27662,3,0
565582,48645,4,1
565582,581,5,0
565582,44570,6,0
565582,37991,7,0
567143,7131,1,1
567143,21195,2,1
